Account,Period,Transaction Date,Amount,Description,LA1,LA2,LA3,LA4,LA5
220100,007/2020,31/10/2020,-112.22,SBHA296820_Kilmarsh Road,,,,,S031
220100,007/2020,31/10/2020,-91.06,SBHA296821_Falcon Close,,,,,S031
220100,007/2020,31/10/2020,-2040.37,SBHA296822_Davisville Road,,,,,S033
220100,007/2020,31/10/2020,-96.86,SBHA296827_Rowan Road,,,,,S031
220100,007/2020,31/10/2020,-182.16,SBHA296829_St Marks Close,,,,,S031
220100,007/2020,31/10/2020,-119.93,SBHA296851_Sinclair Road,,,,,S031
220100,007/2020,31/10/2020,-56.65,SBHA296853_St Thomas Road,,,,,S031
220100,007/2020,31/10/2020,-273.1,SBHA296854_West Cromwell R,,,,,S031
220100,007/2020,31/10/2020,-59.76,SBHA296856_West Cromwell R,,,,,S031
220100,007/2020,31/10/2020,-130.59,SBHA296867_Goldhawk Road,,,,,S031
220100,007/2020,31/10/2020,-93.71,SBHA296873_Hetley Road,,,,,S031
220100,007/2020,31/10/2020,-43.22,SBHA296882_Carlyle Gardens,,,,,S031
220100,007/2020,31/10/2020,-96.86,SBHA296884_St Andrews Road,,,,,S031
220100,007/2020,31/10/2020,-91.08,SBHA296892_Becklow Road,,,,,S031
220100,007/2020,31/10/2020,-120.74,SBHA296894_Holland Gardens,,,,,S031
220100,007/2020,31/10/2020,-56.86,SBHA296902_Talgarth Road,,,,,S031
220100,007/2020,31/10/2020,-78.56,SBHA296904_Townmead Road,,,,,S031
220100,007/2020,31/10/2020,-280.2,SBHA296910_Nicoll Road,,,,,S031
220100,007/2020,31/10/2020,-89.28,SBHA296915_North Circular ,,,,,S031
220100,007/2020,31/10/2020,-1786.47,SBHA296916_King Street,,,,,S031
220100,007/2020,31/10/2020,-178.56,SBHA296917_King Street,,,,,S031
220100,007/2020,31/10/2020,-2040.37,SBHA296921_De Morgan Road,,,,,S033
220100,007/2020,31/10/2020,-128.35,SBHA296922_Stowe Road,,,,,S031
220100,007/2020,31/10/2020,-177.84,SBHA296928_Granville Place,,,,,S031
220100,007/2020,31/10/2020,-2040.37,SBHA296929_Glenrosa Street,,,,,S033
220100,007/2020,31/10/2020,-140.68,SBHA296930_Spring Grove Ro,,,,,S031
220100,007/2020,31/10/2020,-137.76,SBHA296940_Lillie Road,,,,,S031
220100,007/2020,31/10/2020,-30.36,SBHA296948_Goldhawk Road,,,,,S031
220100,007/2020,31/10/2020,-72.09,SBHA296949_Shepherds Close,,,,,S031
220100,007/2020,31/10/2020,-39.73,SBHA296953_Dorville Cresce,,,,,S031
220100,007/2020,31/10/2020,-2040.37,SBHA296959_Beverley Road,,,,,S033
220100,007/2020,31/10/2020,-2040.37,SBHA296961_Pearscroft Road,,,,,S033
220100,007/2020,31/10/2020,-2040.37,SBHA296962_Falcon Close,,,,,S033
220100,007/2020,31/10/2020,-2364.18,SBHA296965_Quick Road,,,,,S033
220100,007/2020,31/10/2020,-2040.37,SBHA296966_Stephendale Roa,,,,,S033
220100,007/2020,31/10/2020,-55.05,SBHA296974_Frithville Gard,,,,,S031
220100,007/2020,31/10/2020,-101.62,SBHA296980_St Andrews Road,,,,,S031
220100,007/2020,31/10/2020,-101.4,SBHA296987_Chatsworth Cres,,,,,S031
220100,007/2020,31/10/2020,-101.4,SBHA296988_Townmead Road,,,,,S031
220100,007/2020,31/10/2020,-22.97,SBHA296992_Hadyn Park Road,,,,,S031
220100,007/2020,31/10/2020,-55.05,SBHA296993_Aylsham Drive,,,,,S031
220100,007/2020,31/10/2020,-1757.81,SBHA296996_Townmead Road,,,,,S031
220100,007/2020,31/10/2020,-117.35,SBHA296998_London Road,,,,,S031
220100,007/2020,31/10/2020,-113.37,SBHA297015_Brookville Road,,,,,S031
220100,007/2020,31/10/2020,-44.07,SBHA297016_Pulton Place,,,,,S031
220100,007/2020,31/10/2020,-101.62,SBHA297018_Beauclerc Road,,,,,S031
220100,007/2020,31/10/2020,-2040.37,SBHA297030_Disbrowe Road,,,,,S033
220100,007/2020,31/10/2020,-452.39,SBHA297032_Disbrowe Road,,,,,S031
220100,007/2020,31/10/2020,-78.65,SBHA297033_Clanricarde Gar,,,,,S031
220100,007/2020,31/10/2020,-2040.37,SBHA297035_Shorrolds Road,,,,,S033
220100,007/2020,31/10/2020,-179.21,SBHA297044_Holland Gardens,,,,,S031
220100,007/2020,31/10/2020,-166.62,SBHA297049_Winthrop Walk,,,,,S031
220100,007/2020,31/10/2020,-25.04,SBHA297052_Sinclair Road,,,,,S031
220100,007/2020,31/10/2020,-101.62,SBHA297065_Pearscroft Road,,,,,S031
220100,007/2020,31/10/2020,-263.65,SBHA297070_Staines Road,,,,,S031
220100,007/2020,31/10/2020,-73.18,SBHA297071_Ellerslie Road,,,,,S031
220100,007/2020,31/10/2020,-60.1,SBHA297073_Askew Road,,,,,S031
220100,007/2020,31/10/2020,-55.67,SBHA297076_Beattie Close,,,,,S031
220100,007/2020,31/10/2020,-25.04,SBHA297084_Lisgar Terrace,,,,,S031
220100,007/2020,31/10/2020,-59.3,SBHA297092_Dawes Road,,,,,S031
220100,007/2020,31/10/2020,-21.38,SBHA297093_Calverton Place,,,,,S031
220100,007/2020,31/10/2020,-127.22,SBHA297095_George Street,,,,,S031
220100,007/2020,31/10/2020,-73.14,SBHA297099_Devonshire Road,,,,,S031
220100,007/2020,31/10/2020,-60.1,SBHA297102_Askew Road,,,,,S031
220100,007/2020,31/10/2020,-106.73,SBHA297158_St Marks Close,,,,,S031
220100,007/2020,31/10/2020,-54.46,SBHA297164_Beattie Close,,,,,S031
220100,007/2020,31/10/2020,-307.54,SBHA297166_Montgolfier Wal,,,,,S031
220100,007/2020,31/10/2020,-151.04,SBHA297167_St Stephens Roa,,,,,S031
220100,007/2020,31/10/2020,-68.26,SBHA297169_Stowe Road,,,,,S031
220100,007/2020,31/10/2020,-76.12,SBHA297177_Botwell Lane,,,,,S031
220100,007/2020,31/10/2020,-30.36,SBHA297183_North End Road,,,,,S031
220100,007/2020,31/10/2020,-101.62,SBHA297196_Loftus Road,,,,,S031
220100,007/2020,31/10/2020,-60.72,SBHA297197_Tunis Road,,,,,S031
220100,007/2020,31/10/2020,-277.01,SBHA297201_Elswick Street,,,,,S031
220100,007/2020,31/10/2020,-101.62,SBHA297216_Greenlawn Lane,,,,,S031
220100,007/2020,31/10/2020,-86.72,SBHA297219_Townmead Road,,,,,S031
220100,007/2020,31/10/2020,-101.62,SBHA297236_Arminger Road,,,,,S031
220100,007/2020,31/10/2020,-60.72,SBHA297248_Claxton Grove,,,,,S031
220100,007/2020,31/10/2020,-30.36,SBHA297254_Cadbury Close,,,,,S031
220100,007/2020,31/10/2020,-277.23,SBHA297268_Rainville Road,,,,,S031
220100,007/2020,31/10/2020,-133.77,SBHA297273_Parnell Close,,,,,S031
220100,007/2020,31/10/2020,-123.99,SBHA297279_Dawes Road,,,,,S031
220100,007/2020,31/10/2020,-297.24,SBHA297282_Parnell Close,,,,,S031
220100,007/2020,31/10/2020,-119.74,SBHA297286_Gledstanes Road,,,,,S031
220100,007/2020,31/10/2020,-76.9,SBHA297289_Holland Gardens,,,,,S031
220100,007/2020,31/10/2020,-60.72,SBHA297291_Becklow Road,,,,,S031
220100,007/2020,31/10/2020,-124.42,SBHA297295_Granville Place,,,,,S031
220100,007/2020,31/10/2020,-74.17,SBHA297297_Keith Grove,,,,,S031
220100,007/2020,31/10/2020,-89.28,SBHA297307_Leythe Road,,,,,S031
220100,007/2020,31/10/2020,-60.1,SBHA297317_Lillie Road,,,,,S031
220100,007/2020,31/10/2020,-76.52,SBHA297322_Town Meadow,,,,,S031
220100,007/2020,31/10/2020,-101.62,SBHA297335_Town Meadow,,,,,S031
220100,007/2020,31/10/2020,-48.84,SBHA297338_Uxbridge Road,,,,,S031
220100,007/2020,31/10/2020,-85.4,SBHA297348_Whitestile Road,,,,,S031
220100,007/2020,31/10/2020,-60.72,SBHA297349_Becklow Road,,,,,S031
220100,007/2020,31/10/2020,-118.25,SBHA297353_Roxwell Road,,,,,S031
220100,007/2020,31/10/2020,-60.72,SBHA297357_Nicoll Road,,,,,S031
220100,007/2020,31/10/2020,-56.92,SBHA297371_Oldfield Lane N,,,,,S031
220100,007/2020,31/10/2020,-95.26,SBHA297372_St Stephens Roa,,,,,S031
220100,007/2020,31/10/2020,-118.25,SBHA297401_Gurnell Grove,,,,,S031
220100,007/2020,31/10/2020,-59.06,SBHA297411_Althea Street,,,,,S031
220100,007/2020,31/10/2020,-22.97,SBHA297418_Bolingbroke Roa,,,,,S031
220100,007/2020,31/10/2020,-78.65,SBHA297420_Hawksmoor Stree,,,,,S031
220100,007/2020,31/10/2020,-118.25,SBHA297421_Vespan Road,,,,,S031
220100,007/2020,31/10/2020,-92.3,SBHA297423_Becklow Road,,,,,S031
220100,007/2020,31/10/2020,-414.63,SBHA297425_Titmuss Street,,,,,S031
220100,007/2020,31/10/2020,-2040.37,SBHA297426_De Morgan Road,,,,,S033
220100,007/2020,31/10/2020,-1215.04,SBHA297428_De Morgan Road,,,,,S031
220100,007/2020,31/10/2020,-118.25,SBHA297431_Devonshire Road,,,,,S031
220100,007/2020,31/10/2020,-1357.04,SBHA297434_Beattie Close,,,,,S031
220100,007/2020,31/10/2020,-1357.04,SBHA297436_Beattie Close,,,,,S031
220100,007/2020,31/10/2020,-50.81,SBHA297438_Hetley Road,,,,,S031
220100,007/2020,31/10/2020,-1215.04,SBHA297439_Pearscroft Road,,,,,S031
220100,007/2020,31/10/2020,-791.51,SBHA297441_Everington Stre,,,,,S031
220100,007/2020,31/10/2020,-119.74,SBHA297443_West Avenue,,,,,S031
220100,007/2020,31/10/2020,-333.07,SBHA297467_Collingwood Roa,,,,,S031
220100,007/2020,31/10/2020,-43.33,SBHA297470_Overstone Road,,,,,S031
220100,007/2020,31/10/2020,-84.37,SBHA297480_Thornbury Road,,,,,S031
220100,007/2020,31/10/2020,-178.56,SBHA297481_Askew Road,,,,,S031
220100,007/2020,31/10/2020,-204.97,SBHA297487_Botwell Lane,,,,,S031
220100,007/2020,31/10/2020,-143.64,SBHA297489_Nicoll Road,,,,,S031
220100,007/2020,31/10/2020,-138.7,SBHA298053_Beaver Grove,,,,,S031
220100,007/2020,31/10/2020,-30.36,SBHA298063_Bolingbroke Roa,,,,,S031
220100,007/2020,31/10/2020,-60.02,SBHA298068_Holland Gardens,,,,,S031
220100,007/2020,31/10/2020,-178.56,SBHA298074_Sinclair Road,,,,,S031
220100,007/2020,31/10/2020,-223.66,SBHA298076_Botwell Lane,,,,,S031
220100,007/2020,31/10/2020,-60.72,SBHA298079_Girdlers Road,,,,,S031
220100,007/2020,31/10/2020,-81.86,SBHA298087_Minford Gardens,,,,,S031
220100,007/2020,31/10/2020,-105.9,SBHA298091_Kilmarsh Road,,,,,S031
220100,007/2020,31/10/2020,-75.31,SBHA298096_Bolingbroke Roa,,,,,S031
220100,007/2020,31/10/2020,-113.48,SBHA298098_Gayford Road,,,,,S031
220100,007/2020,31/10/2020,-77.81,SBHA298111_Holyport Road,,,,,S031
220100,007/2020,31/10/2020,-60.72,SBHA298112_Netherwood Road,,,,,S031
220100,007/2020,31/10/2020,-178.56,SBHA298122_Claxton Grove,,,,,S031
220100,007/2020,31/10/2020,-81.72,SBHA298129_Racton Road,,,,,S031
220100,007/2020,31/10/2020,-30.36,SBHA298145_Bracewell Road,,,,,S031
220100,007/2020,31/10/2020,-51.48,SBHA298148_Cranbrook Road,,,,,S031
220100,007/2020,31/10/2020,-45.88,SBHA298153_Ellerslie Road,,,,,S031
220100,007/2020,31/10/2020,-118.25,SBHA298156_Townmead Road,,,,,S031
220100,007/2020,31/10/2020,-117.35,SBHA298160_Ellerslie Road,,,,,S031
220100,007/2020,31/10/2020,-141.38,SBHA298165_Hammersmith Gro,,,,,S031
220100,007/2020,31/10/2020,-34.91,SBHA298166_Annandale Road,,,,,S031
220100,007/2020,31/10/2020,-121.44,SBHA298177_Querrin Street,,,,,S031
220100,007/2020,31/10/2020,-231.86,SBHA298178_Holland Gardens,,,,,S031
220100,007/2020,31/10/2020,-94.02,SBHA298191_Oaklands Grove,,,,,S031
220100,007/2020,31/10/2020,-147.71,SBHA298199_Alderwick Drive,,,,,S031
220100,007/2020,31/10/2020,-151.55,SBHA298229_Querrin Street,,,,,S031
220100,007/2020,31/10/2020,-106.34,SBHA298232_St Thomas Road,,,,,S031
220100,007/2020,31/10/2020,-980.71,SBHA298250_Shorrolds Road,,,,,S031
220100,007/2020,31/10/2020,-87.31,SBHA298251_Devonshire Road,,,,,S031
220100,007/2020,31/10/2020,-96.86,SBHA298252_Chatsworth Cres,,,,,S031
220100,007/2020,31/10/2020,-452.39,SBHA298253_De Morgan Road,,,,,S031
220100,007/2020,31/10/2020,-1357.04,SBHA298255_Pulton Place,,,,,S031
220100,007/2020,31/10/2020,-30.36,SBHA298275_William Close,,,,,S031
220100,007/2020,31/10/2020,-147.64,SBHA298298_Sparrow Farm Dr,,,,,S031
220100,007/2020,31/10/2020,-62.26,SBHA298313_Briar Close,,,,,S031
220100,007/2020,31/10/2020,-44.71,SBHA298318_Sinclair Road,,,,,S031
220100,007/2020,31/10/2020,-127.22,SBHA298321_Askew Road,,,,,S031
220100,007/2020,31/10/2020,-60.72,SBHA298331_Avenue Gardens,,,,,S031
220100,007/2020,31/10/2020,-58.92,SBHA298335_Sinclair Road,,,,,S031
220100,007/2020,31/10/2020,-45.62,SBHA298374_Enfield Walk,,,,,S031
220100,007/2020,31/10/2020,-82.06,SBHA298398_Lillie Road,,,,,S031
220100,007/2020,31/10/2020,-76.74,SBHA298409_Haydock Avenue,,,,,S031
220100,007/2020,31/10/2020,-25.04,SBHA298415_Frithville Gard,,,,,S031
220100,007/2020,31/10/2020,-94.06,SBHA298427_Cobbold Road,,,,,S031
220100,007/2020,31/10/2020,-147.71,SBHA298436_Fulham Palace R,,,,,S031
220100,007/2020,31/10/2020,-81.17,SBHA298455_New Kings Road,,,,,S031
220100,007/2020,31/10/2020,-118.25,SBHA298461_Batoum Gardens,,,,,S031
220100,007/2020,31/10/2020,-223.25,SBHA298466_West Way,,,,,S031
220100,007/2020,31/10/2020,-149.12,SBHA298469_North End Road,,,,,S031
220100,007/2020,31/10/2020,-45.88,SBHA298486_Everington Stre,,,,,S031
220100,007/2020,31/10/2020,-91.08,SBHA298496_Bulstrode Road,,,,,S031
220100,007/2020,31/10/2020,-76.74,SBHA298505_Coulter Road,,,,,S031
220100,007/2020,31/10/2020,-1215.04,SBHA298528_Aspenlea Road,,,,,S033
220100,007/2020,31/10/2020,-61.18,SBHA298538_Parnell Close,,,,,S031
220100,007/2020,31/10/2020,-65.76,SBHA298554_Dawes Road,,,,,S031
220100,007/2020,31/10/2020,-76.74,SBHA298556_Cadbury Close,,,,,S031
220100,007/2020,31/10/2020,-61.06,SBHA298595_Stanlake Road,,,,,S031
220100,007/2020,31/10/2020,-18.02,SHEL026671_Marinefield Roa,,,,,S031
220100,007/2020,31/10/2020,-18.02,SHEL026714_Dalling Road,,,,,S031
220100,007/2020,31/10/2020,-164.98,SHEL026934_Marinefield Roa,,,,,S031
220100,007/2020,31/10/2020,-7.93,SHEL026936_Marinefield Roa,,,,,S031
220100,007/2020,31/10/2020,-18.02,SHEL026951_Marinefield Roa,,,,,S031
220100,007/2020,31/10/2020,-22.97,SHEL026954_Marinefield Roa,,,,,S031
220100,007/2020,31/10/2020,-108.0,SHEL026955_Marinefield Roa,,,,,S031
220100,007/2020,31/10/2020,-15.46,SHEL026970_Marinefield Roa,,,,,S031
220100,007/2020,31/10/2020,-2040.37,SHEL026997_Dalling Road,,,,,S033
220100,007/2020,31/10/2020,-66.91,SHEL026999_Cloncurry Stree,,,,,S031
220100,007/2020,31/10/2020,-46.26,SHEL027006_Marinefield Roa,,,,,S031
220100,007/2020,31/10/2020,-73.18,SHEL027010_Marinefield Roa,,,,,S031
220100,007/2020,31/10/2020,-447.39,SHEL027015_Dalling Road,,,,,S033
220100,007/2020,31/10/2020,-37.26,SHEL027017_Marinefield Roa,,,,,S031
220100,007/2020,31/10/2020,-142.13,SHEL027020_Marinefield Roa,,,,,S031
220100,007/2020,31/10/2020,-30.36,SHEL027022_Cloncurry Stree,,,,,S031
220100,007/2020,31/10/2020,-96.86,SHEL027027_Cloncurry Stree,,,,,S031
220100,007/2020,31/10/2020,-94.92,SHEL027029_Marinefield Roa,,,,,S031
220100,007/2020,31/10/2020,-27.49,SHEL027030_Dalling Road,,,,,S031
220100,007/2020,31/10/2020,-20.59,SHEL027031_Marinefield Roa,,,,,S031
220100,007/2020,31/10/2020,-183.94,SHEL027034_Marinefield Roa,,,,,S031
220100,007/2020,31/10/2020,-119.74,SHEL027035_Marinefield Roa,,,,,S031
220100,007/2020,31/10/2020,-55.05,SHEL027041_Dalling Road,,,,,S031
220100,007/2020,31/10/2020,-96.86,SHEL027046_Cloncurry Stree,,,,,S031
220100,007/2020,31/10/2020,-66.5,SHEL027072_Cloncurry Stree,,,,,S031
220100,007/2020,31/10/2020,-86.65,SHEL027083_Marinefield Roa,,,,,S031
220100,007/2020,31/10/2020,-94.78,SH025989_SPENCER ROAD,,,,,S031
220100,007/2020,31/10/2020,-4043.11,SH026001_Samuels Close,,,,,S034
220100,007/2020,31/10/2020,-96.86,SH026002_Samuels Close,,,,,S031
220100,007/2020,31/10/2020,-310.12,SH026003_Samuels Close,,,,,S031
600530,007/2020,31/10/2020,-296509.01,DOMUS 007/2020
600530,007/2020,31/10/2020,296509.01,DOMUS 007/2020
